npi,enumeration_type,practice_name,phone,fax,address_line_1,address_line_2,city,state,zip_code,country,primary_taxonomy,taxonomy_code,all_taxonomies,enumeration_date,last_updated,status,authorized_official_name,authorized_official_title,estimated_physician_count,physician_names_sample
1063481737,NPI-2,"BELLEVUE PROFESSIONAL SERVICES, INC.",419-483-2494,419-483-3224,1400 W MAIN ST,"BLDG 1, SUITE A",BELLEVUE,OH,448119429,United States,Obstetrics & Gynecology,207V00000X,Family Medicine; Family Medicine; Obstetrics & Gynecology; Obstetrics & Gynecology; Orthopaedic Surgery; Obstetrics & Gynecology,2006-03-15,2023-10-23,A,TIM BUIT,CEO,0,
1902759053,NPI-2,BEST HEALTH CLINIC-CLEVELAND LLC,513-373-0848,,34600 CHARDON RD,,WILLOUGHBY HILLS,OH,440948480,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2026-02-18,2026-02-18,A,JEREMY DANIEL,CFO,0,
1063540763,NPI-2,BETHESDA INC.,513-569-1971,,10475 MONTGOMERY RD STE 4G,,MONTGOMERY,OH,452425200,United States,Internal Medicine,207R00000X,"Allergy & Immunology; Dermatology; Family Medicine; Internal Medicine; Internal Medicine, Endocrinology, Diabetes & Metabolism; Internal Medicine, Gastroenterology; Internal Medicine, Infectious Disease; Internal Medicine, Pulmonary Disease; Internal Medicine, Rheumatology; Obstetrics & Gynecology; Orthopaedic Surgery; Otolaryngology; Pediatrics; Physical Medicine & Rehabilitation; Surgery",2007-03-02,2024-07-22,A,KRISTEN DUPPS,"Manager, Telehealth Care Team",0,
1184367955,NPI-2,BON SECOURS MEDICAL GROUP GREENVILLE SPECIALTY CARE LLC,864-234-7654,864-675-1657,209 PATEWOOD DR STE 200,,GREENVILLE,SC,296153589,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine; Orthopaedic Surgery",2022-04-19,2022-04-19,A,WILBUR GAY,CFO,0,
1508501313,NPI-2,BON SECOURS MEDICAL GROUP GREENVILLE SPECIALTY CARE LLC,864-234-9900,864-234-9090,317 SAINT FRANCIS DR STE 310,,GREENVILLE,SC,296013968,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Sports Medicine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery",2022-05-05,2022-05-05,A,WILBUR GAY,CFO,0,
1922741792,NPI-2,BON SECOURS MEDICAL GROUP GREENVILLE SPECIALTY CARE LLC,864-234-7654,864-675-1657,1050 GROVE RD,,GREENVILLE,SC,296054649,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine; Orthopaedic Surgery",2022-04-19,2022-04-19,A,WILBUR GAY,CFO,0,
1760361174,NPI-2,BON SECOURS MEDICAL GROUP GREENVILLE SPECIALTY CARE LLC,864-234-7654,864-675-1657,910 N MAIN ST,,FOUNTAIN INN,SC,296441320,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine; Orthopaedic Surgery",2025-08-29,2025-08-29,A,CASSIE LOWE,DIRECTOR PAYER DELEGATION,0,
1083359897,NPI-2,BON SECOURS MEDICAL GROUP GREENVILLE SPECIALTY CARE LLC,864-234-7654,864-675-1657,35 INTERNATIONAL DR,,GREENVILLE,SC,296154816,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine; Orthopaedic Surgery",2022-05-05,2022-05-05,A,WILBUR GAY,CFO,2,"W. BATSON, M.D.; LAURA COOK, MD"
1609511419,NPI-2,BON SECOURS MEDICAL GROUP GREENVILLE SPECIALTY CARE LLC,864-234-9900,864-234-9090,209 PATEWOOD DR STE 200,,GREENVILLE,SC,296153589,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine; Orthopaedic Surgery",2022-05-05,2022-05-05,A,WILBUR GAY,CFO,0,
1821679580,NPI-2,BON SECOURS MEDICAL GROUP GREENVILLE SPECIALTY CARE LLC,864-603-6099,,1 SAINT FRANCIS DR,,GREENVILLE,SC,296013955,United States,"Internal Medicine, Cardiovascular Disease",207RC0000X,"Obstetrics & Gynecology; Surgery; Psychiatry & Neurology, Psychiatry; Orthopaedic Surgery; Psychologist; Pediatrics, Pediatric Pulmonology; Dermatology; Pediatrics; Pediatrics, Neurodevelopmental Disabilities; Internal Medicine, Endocrinology, Diabetes & Metabolism; Internal Medicine, Hematology & Oncology; Internal Medicine, Sleep Medicine; Internal Medicine, Geriatric Medicine; Psychiatry & Neurology, Neurology; Internal Medicine, Cardiovascular Disease",2021-04-15,2026-03-11,A,CASSIE LOWE,"System Director, Payer Delegation &",0,
1124871066,NPI-2,BON SECOURS MEDICAL GROUP GREENVILLE SPECIALTY CARE LLC,864-234-7654,888-412-1282,180 HALTON RD,,GREENVILLE,SC,296073508,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery; Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine",2024-04-10,2024-04-10,A,WILBUR GAY,CFO,0,
1841933629,NPI-2,BON SECOURS MEDICAL GROUP GREENVILLE SPECIALTY CARE LLC,864-234-9900,864-234-9090,3970 GRANDVIEW DR STE 1400,,SIMPSONVILLE,SC,296803163,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine; Orthopaedic Surgery",2022-04-19,2022-04-19,A,WILBUR GAY,CFO,0,
1376422782,NPI-2,BON SECOURS MEDICAL GROUP GREENVILLE SPECIALTY CARE LLC,864-234-7654,864-335-7458,406 N POINSETT HWY,,TRAVELERS REST,SC,296901667,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Adult Reconstructive Orthopaedic Surgery; Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery, Orthopaedic Surgery of the Spine; Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine; Orthopaedic Surgery",2025-08-29,2025-08-29,A,CASSIE LOWE,DIRECTOR PAYER DELEGATION,0,
1629637475,NPI-2,BON SECOURS MEDICAL GROUP HAMPTON ROADS SPECIALTY CARE LLC,804-627-5573,866-449-0896,8580 MAGELLAN PKWY,,RICHMOND,VA,232271149,United States,"Internal Medicine, Cardiovascular Disease",207RC0000X,"Psychiatry & Neurology, Psychiatry; Surgery; Obstetrics & Gynecology, Gynecologic Oncology; Internal Medicine, Medical Oncology; Nurse Practitioner; Orthopaedic Surgery; Thoracic Surgery (Cardiothoracic Vascular Surgery); Internal Medicine, Pulmonary Disease; Nurse Anesthetist, Certified Registered; Internal Medicine, Gastroenterology; Psychiatry & Neurology, Neurology; Obstetrics & Gynecology; Internal Medicine, Cardiovascular Disease",2019-06-06,2026-03-11,A,CASSIE LOWE,"System Director, Payer Delegation &",0,
1598336554,NPI-2,BON SECOURS MEDICAL GROUP RICHMOND SPECIALTY CARE LLC,804-285-2300,804-417-5960,8220 MEADOWBRIDGE RD STE 202,,MECHANICSVILLE,VA,231162340,United States,Durable Medical Equipment & Medical Supplies,332B00000X,Orthopaedic Surgery; Durable Medical Equipment & Medical Supplies,2021-07-09,2023-08-17,A,WILBUR GAY,CFO,0,
1730962291,NPI-2,BON SECOURS MEDICAL GROUP RICHMOND SPECIALTY CARE LLC,804-504-4610,804-709-0041,44 MEDICAL PARK BLVD STE E,,PETERSBURG,VA,238059351,United States,Durable Medical Equipment & Medical Supplies,332B00000X,Orthopaedic Surgery; Durable Medical Equipment & Medical Supplies,2023-08-17,2025-10-29,A,CASSIE LOWE,DIRECTOR PAYER DELEGATION,0,
1669168803,NPI-2,BON SECOURS MEDICAL GROUP RICHMOND SPECIALTY CARE LLC,804-532-5730,804-435-3872,95 HARRIS RD BLDG 5,,KILMARNOCK,VA,224823845,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2023-04-12,2023-04-12,A,WILBUR GAY,CFO,0,
1982488458,NPI-2,BON SECOURS MEDICAL GROUP RICHMOND SPECIALTY CARE LLC,804-764-7365,804-764-3275,8220 MEADOWBRIDGE RD STE 202,,MECHANICSVILLE,VA,231162340,United States,Durable Medical Equipment & Medical Supplies,332B00000X,Orthopaedic Surgery; Durable Medical Equipment & Medical Supplies,2023-08-24,2023-08-24,A,WILBUR GAY,CFO,0,
1477112225,NPI-2,BON SECOURS MEDICAL GROUP RICHMOND SPECIALTY CARE LLC,804-627-5573,866-449-0896,8580 MAGELLAN PKWY,,RICHMOND,VA,232271149,United States,"Internal Medicine, Cardiovascular Disease",207RC0000X,"Pediatrics, Pediatric Pulmonology; Dermatology; Pediatrics; Pediatrics, Neurodevelopmental Disabilities; Internal Medicine, Endocrinology, Diabetes & Metabolism; Pediatrics, Pediatric Hematology-Oncology; Internal Medicine, Sleep Medicine; Obstetrics & Gynecology; Surgery; Psychiatry & Neurology, Psychiatry; Orthopaedic Surgery; Psychologist; Internal Medicine, Geriatric Medicine; Psychiatry & Neurology, Neurology; Internal Medicine, Cardiovascular Disease",2019-06-06,2026-03-11,A,CASSIE LOWE,"System Director, Payer Delegation &",0,
1376691055,NPI-2,"BONE & JOINT ORTHOPAEDICS, INC.",740-432-2131,740-432-4162,1175 S 13TH ST,,CAMBRIDGE,OH,437253059,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-01-08,2007-09-19,A,GARY ROUTSON,PHYSICIAN,0,
1952336463,NPI-2,"BONE AND JOINT SURGEONS, INC.",937-836-3118,937-836-3118,2587 COMMONS BLVD,SUITE 110,BEAVERCREEK,OH,454313841,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-07-12,2020-03-16,A,SHELLI POWELL,President,0,
1386735371,NPI-2,BOWLING GREEN ORTHOPAEDICS INC.,419-352-1519,419-352-7004,1215 RIDGEWOOD DR STE A,,BOWLING GREEN,OH,434022694,United States,Orthopaedic Surgery,207X00000X,"Orthopaedic Surgery, Foot and Ankle Surgery; Orthopaedic Surgery, Sports Medicine; Orthopaedic Surgery, Hand Surgery; Orthopaedic Surgery",2006-09-27,2019-04-25,A,MERRILL GLADDEN,President,0,
1871848473,NPI-2,BRUNSWICK ORTHOPEDICS INC,330-225-0404,,1212 PEARL RD,,BRUNSWICK,OH,442125409,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2012-07-19,2012-07-19,A,KONSTANTIN KUSCHNIR,OWNER,0,
1790460244,NPI-2,"CAMBRIDGE BONE & JOINT, LLC",740-630-7244,,1454 CLARK ST,,CAMBRIDGE,OH,437259617,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2023-06-21,2023-07-10,A,VANESSA VOYTKO,Owner,0,
1982859518,NPI-2,CENTER FOR ADVANCED SPINE TECHNOLOGIES INC,513-281-2278,513-221-8219,10475 READING RD,SUITE 209,CINCINNATI,OH,452412563,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Durable Medical Equipment & Medical Supplies; Chiropractor; Orthopaedic Surgery, Pediatric Orthopaedic Surgery; Physical Medicine & Rehabilitation; Physician Assistant; Thoracic Surgery (Cardiothoracic Vascular Surgery); Physical Therapist; Nurse Practitioner; Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2008-11-24,2013-04-18,A,ABUBAKAR DURRANI,Owner,0,
1578890927,NPI-2,"CENTER FOR ADVANCED SPINE TECHNOLOGIES, INC.",513-281-2278,888-322-2278,4555 LAKE FOREST DR,SUITE 150,CINCINNATI,OH,452423785,United States,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",207XS0117X,"Orthopaedic Surgery, Orthopaedic Surgery of the Spine",2009-11-05,2009-11-05,A,ABUBAKAR DURRANI,President,0,
1225086473,NPI-2,"CENTER FOR ORTHOPEDICS, INC.",440-329-2800,440-329-2810,5001 TRANSPORTATION DR,,SHEFFIELD VILLAGE,OH,440542849,United States,Orthopaedic Surgery,207X00000X,"Physical Therapist, Orthopedic; Orthopaedic Surgery",2006-05-04,2017-02-06,A,MICHAEL VEHOVEC,VP & Corporate Controller,1,"ROBERT BERKOWITZ, MD"
1558323345,NPI-2,CENTER OF ORTHOPEDIC SURGERY INC,216-581-5555,216-518-2968,1 INFINITY CORPORATE CENTRE DR,STE 160,GARFIELD HTS,OH,441252933,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-04-05,2007-10-22,A,CHARLES LOPRESTI,President,0,
1114186798,NPI-2,CHARLES C SHIN MD INC,440-816-2730,440-816-5352,7225 OLD OAK BLVD,SUITE B312,MIDDLEBURG HTS,OH,441303377,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2008-06-09,2009-04-09,A,CHARLES SHIN,Owner,0,
1639352412,NPI-2,"CHARLES E LOWREY MD, INC",740-687-0091,740-687-1603,2405 N COLUMBUS ST,SUITE 220,LANCASTER,OH,431308185,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-12-14,2007-12-14,A,CHARLES LOWREY,Owner,0,
1851537344,NPI-2,"CHARLES P. CAPITO, MD & STEPHEN R. ALATIS, DO, PLLC",740-266-9411,740-266-9590,2315 SUNSET BLVD,SUITEC,STEUBENVILLE,OH,439522496,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2009-01-05,2009-01-05,A,CHARLES CAPITO,Partner,0,
1982810362,NPI-2,CHILLICOTHE BONE & JOINT SPECIALISTS INC,740-775-7771,740-775-7791,4457 STATE ROUTE 159,,CHILLICOTHE,OH,456018620,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-05-15,2010-09-28,A,CHARLES FIELDS,OWNER,0,
1467766204,NPI-2,CHRIST HOSPITAL ORTHOPEDIC ASSOCIATES III LLC,513-351-9900,513-366-4480,2139 AUBURN AVE,,CINCINNATI,OH,452192906,United States,Orthopaedic Surgery,207X00000X,"Internal Medicine, Sports Medicine; Orthopaedic Surgery; Orthopaedic Surgery, Hand Surgery; Podiatrist; Podiatrist, Foot & Ankle Surgery; Physician Assistant; Nurse Practitioner; Nurse Practitioner, Family",2010-08-04,2025-01-27,A,VICTOR DIPILLA,"VP, Chief Business Offer",0,
1376859181,NPI-2,CHRIST HOSPITAL ORTHOPEDIC ASSOCIATES LLC,513-351-9900,513-366-4480,2139 AUBURN AVE,,CINCINNATI,OH,452192906,United States,Orthopaedic Surgery,207X00000X,"Internal Medicine, Sports Medicine; Neurological Surgery; Orthopaedic Surgery; Orthopaedic Surgery, Hand Surgery; Physical Medicine & Rehabilitation; Podiatrist, Foot & Ankle Surgery; Physician Assistant; Physician Assistant, Surgical; Nurse Practitioner",2010-08-31,2025-01-27,A,VICTOR DIPILLA,"VP, Chief Business Officer",0,
1700810819,NPI-2,"CINCINNATI SPORTSMEDICINE AND ORTHOPAEDIC CENTER, INC.",513-671-0311,513-346-7299,12115 SHERATON LN,,CINCINNATI,OH,452461613,United States,Orthopaedic Surgery,207X00000X,Physical Therapist; Orthopaedic Surgery,2006-07-11,2011-09-19,A,FRANK NOYES,Director,0,
1750577656,NPI-2,"CINCINNATI SPORTSMEDICINE AND ORTHOPAEDIC CENTER, INC.",513-347-9999,513-347-3999,6350 GLENWAY AVE,SUITE 415,CINCINNATI,OH,452116378,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-09-25,2011-09-20,A,LINDA RATERMAN,COO,0,
1578744116,NPI-2,"CLEVELAND CENTER FOR JOINT RECONSTRUCTION, INC",216-363-2096,,1730 W 25TH ST,,CLEVELAND,OH,441133108,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-11-26,2008-05-21,A,BERNARD STULBERG,Authorized Representative,2,"LAURENCE BILFIELD, MD; WILLIAM BOHL, MD"
1235525411,NPI-2,CLEVELAND HEIGHTS CHIROPRACTIC AND REHABILITATION LLC,216-321-7246,,3084 MAYFIELD RD,,CLEVELAND HEIGHTS,OH,441181727,United States,Chiropractor,111N00000X,"Family Medicine, Sports Medicine; Orthopaedic Surgery; Physical Therapist; Physical Therapy Assistant; Chiropractor",2015-04-14,2015-04-14,A,STEVEN LEVAK,Doctor of Chiropractic,0,
1245221415,NPI-2,CLEVELAND ORTHOPAEDIC ASSOCIATES INC,216-332-0887,216-332-0875,5706 TURNEY RD,SUITE 107,GARFIELD HTS,OH,441253971,United States,Orthopaedic Surgery,207X00000X,Durable Medical Equipment & Medical Supplies; Orthopaedic Surgery,2005-11-04,2011-10-10,A,CYRIL MARSHALL,PRESIDENT,0,
1407816085,NPI-2,"CLEVELAND ORTHOPEDIC AND SPINE INSTITUTE, LLC",330-865-6956,,300 ALLEN BRADLEY DR STE 200,,MAYFIELD HEIGHTS,OH,441246130,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-03-27,2025-04-14,A,MARY EBERT,COMPLIANCE OFFICER,1,"NICHOLAS CALLAHAN, DO"
1033988928,NPI-2,"CLEVELAND ORTHOPEDIC AND SPINE INSTITUTE, LLC",844-746-8537,,300 ALLEN BRADLEY DR STE 200,,MAYFIELD HEIGHTS,OH,441246130,United States,Clinic/Center,261Q00000X,"Anesthesiology; Orthopaedic Surgery; Clinic/Center; Clinic/Center, Physical Therapy; Clinic/Center, Radiology; Durable Medical Equipment & Medical Supplies",2023-12-20,2025-04-14,A,MARY EBERT,COMPLIANCE OFFICER,1,"NICHOLAS CALLAHAN, DO"
1316305774,NPI-2,CLEVELAND SHOULDER INSTITUTE LLC,440-995-2767,216-201-6364,7590 AUBURN RD # 214,,PAINESVILLE,OH,440779176,United States,Durable Medical Equipment & Medical Supplies,332B00000X,Orthopaedic Surgery; Prosthetic/Orthotic Supplier; Durable Medical Equipment & Medical Supplies,2016-02-01,2016-02-01,A,REUBEN GOBEZIE,President,0,
1689032047,NPI-2,CLEVELAND SHOULDER INSTITUTE LLC,440-995-2767,216-201-6364,29001 CEDAR RD STE 300,,LYNDHURST,OH,441244041,United States,Durable Medical Equipment & Medical Supplies,332B00000X,Orthopaedic Surgery; Prosthetic/Orthotic Supplier; Durable Medical Equipment & Medical Supplies,2016-02-01,2016-02-01,A,REUBEN GOBEZIE,President,0,
1942668306,NPI-2,CLEVELAND SHOULDER INSTITUTE LLC,440-995-2767,216-201-6364,6780 MAYFIELD RD # 415,,MAYFIELD HTS,OH,441242203,United States,Durable Medical Equipment & Medical Supplies,332B00000X,Orthopaedic Surgery; Prosthetic/Orthotic Supplier; Durable Medical Equipment & Medical Supplies,2016-02-01,2016-02-01,A,REUBEN GOBEZIE,President,0,
1588070999,NPI-2,"CLEVELAND SHOULDER INSTITUTE, LLC",440-995-2767,,1000 AUBURN DR # 200,,BEACHWOOD,OH,441224317,United States,Orthopaedic Surgery,207X00000X,Durable Medical Equipment & Medical Supplies; Prosthetic/Orthotic Supplier; Orthopaedic Surgery,2014-07-07,2016-01-14,A,REUBEN GOBEZIE,President,0,
1043470453,NPI-2,CLINIC REGIONAL PHYSICIANS LLC,216-448-0111,216-448-0617,25875 SCIENCE PARK DR,AC1-2-108,BEACHWOOD,OH,441227304,United States,Internal Medicine,207R00000X,"Registered Nurse; Emergency Medicine; Family Medicine; Neurological Surgery; Obstetrics & Gynecology; Orthopaedic Surgery; Pediatrics; Psychiatry & Neurology, Neurology; Surgery; Surgery, Plastic and Reconstructive Surgery; General Practice; Nurse Practitioner, Women's Health; Advanced Practice Midwife; Internal Medicine",2008-06-10,2009-02-23,A,JEFF JONES,Regional Vice President of Finance,0,
1013046085,NPI-2,COLLIER REGIONAL ORTHOPAEDIC,239-393-0030,239-394-6879,950 N COLLIER BLVD,SUITE 304,MARCO ISLAND,FL,341452725,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-03-05,2007-09-27,A,JEFFREY BALAZSY,President,0,
1467406496,NPI-2,"COLUMBUS BONE, JOINT & HAND SURGEONS INC",614-228-4262,614-228-6582,815 W BROAD ST,SUITE 300,COLUMBUS,OH,432221464,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-05-22,2012-10-09,A,KARL KUMLER,President,0,
1053512475,NPI-2,"COLUMBUS BONE, JOINT AND HAND SURGEONS INC",614-228-4262,614-228-6582,815 W BROAD ST,SUITE 300,COLUMBUS,OH,432221464,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-05-31,2012-10-09,A,KARL KUMLER,Delegating Official,0,
1740368778,NPI-2,"COLUMBUS BONE, JOINT AND HAND SURGEONS INC",614-864-7169,614-864-1320,85 MCNAUGHTEN RD,SUITE 120,COLUMBUS,OH,432132174,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-11-01,2012-10-12,A,KARL KUMLER,President,1,"J BRIGGS, M.D."
1598702318,NPI-2,COMMUNITY HEALTH PARTNERS PHYSICIANS INC,440-988-1009,440-988-1225,578 N LEAVITT RD,,AMHERST,OH,440011131,United States,Internal Medicine,207R00000X,Obstetrics & Gynecology; Pediatrics; Physical Medicine & Rehabilitation; Orthopaedic Surgery; Family Medicine; Internal Medicine,2006-06-01,2009-12-14,A,MARK RAU,Director,0,
1851598155,NPI-2,"COMMUNITY MEDICAL PRACTICES, LLC",740-393-9000,,1330 COSHOCTON AVE,,MOUNT VERNON,OH,43050,United States,"Pediatrics, Adolescent Medicine",2080A0000X,"Family Medicine; Internal Medicine; Obstetrics & Gynecology; Obstetrics & Gynecology; Obstetrics & Gynecology; Orthopaedic Surgery, Sports Medicine; Otolaryngology; Surgery; Surgery; Urology; Pediatrics, Adolescent Medicine",2007-06-29,2008-03-17,A,MICHAEL AMBROSIANI,CFO,0,
1215003199,NPI-2,"CORRY MEDICAL SERVICES, INC.",814-664-7037,814-664-7039,108 WEST SMITH STREET,,CORRY,PA,164071152,United States,Surgery,208600000X,Urology; Orthopaedic Surgery; Surgery,2006-11-24,2011-01-31,A,MICHAEL HELLER,CFO,0,
1962682120,NPI-2,CRAIG L BIERER,513-523-2663,513-523-6968,5151 MORNING SUN RD,SUITE A,OXFORD,OH,450569545,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-11-05,2008-06-18,A,CRAIG BIERER,Owner,0,
1700905429,NPI-2,"CREIGHTON G. HEYL, D.O., INC",440-943-2086,440-943-5440,26971 CHARDON RD,,RICHMOND HTS,OH,441431111,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-03-28,2008-04-20,A,CREIGHTON HEYL,PRESIDENT,0,
1063966042,NPI-2,CRYSTAL CLINIC INC,330-776-4444,330-776-4449,1622 E TURKEYFOOT LAKE RD,SUITE 201,AKRON,OH,443125277,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2016-08-08,2016-08-08,A,RONALD SUNTKEN,CEO,0,
1619906914,NPI-2,"CRYSTAL CLINIC, INC.",330-668-4040,,3975 EMBASSY PKWY,,AKRON,OH,443338320,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery; Plastic Surgery,2006-07-01,2025-04-28,A,DANIEL FERRY,CEO,1,"ROBERT BELL, MD"
1457966327,NPI-2,"CRYSTAL CLINIC, INC.",330-670-4046,330-670-4047,2383 S MAIN ST STE D106,,COVENTRY TOWNSHIP,OH,443191190,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2020-09-09,2020-09-09,A,DIANE COZZONE,Credentialing Coordinator,0,
1376872960,NPI-2,DABMD,216-381-9000,216-381-2151,13916 CEDAR RD,,UNIVERSITY HTS,OH,441183204,United States,"Clinic/Center, Urgent Care",261QU0200X,"Emergency Medicine; Pediatrics; Orthopaedic Surgery; General Practice; Internal Medicine; Clinic/Center, Urgent Care",2009-12-10,2010-04-23,A,MARIA KATZAKIS,office manager,0,
1497852750,NPI-2,"DAVID B. GALLUCH, MD,LLC",937-398-1066,937-398-1076,30 W MCCREIGHT AVE,SUITE 109,SPRINGFIELD,OH,455041842,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-09-20,2020-08-22,A,DAVID GALLUCH,"MD,LLC",0,
1851423545,NPI-2,DAYTON ORTHOPAEDIC SURGERY & SPORTS MEDICINE CENTER,937-436-5763,937-436-7399,5491 FAR HILLS AVE,,DAYTON,OH,454292325,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2007-03-09,2020-08-22,A,MELISSA HOBBS,Office Manager,0,
1972792893,NPI-2,"DAYTON ORTHOPEDIC CENTER, INC",937-836-4042,937-836-2702,9000 N MAIN ST,STE 201,DAYTON,OH,454151180,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2007-10-16,2007-10-16,A,ABDOLALI ELMI,OWNER/PRESIDENT,0,
1316973886,NPI-2,DELAWARE ORTHOPEDICS & SPORTS MEDICINE INC,740-369-8751,740-363-7265,460 W. CENTRAL AVE,,DELAWARE,OH,43015,United States,Orthopaedic Surgery,207X00000X,Orthopaedic Surgery,2006-06-24,2012-02-02,A,JOHN MCGRAIL,Physician,0,
1497791388,NPI-2,"DEVOLA ORTHOPEDIC CENTER OF SPORTS MEDICINE, INC.",740-374-2597,740-374-5835,4800 STATE ROUTE 60,,MARIETTA,OH,457505432,United States,"Orthopaedic Surgery, Sports Medicine",207XX0005X,"Orthopaedic Surgery, Sports Medicine",2006-06-21,2008-04-15,A,TROY SKIDMORE,President,0,
1336487321,NPI-2,DHP OF FAIRMONT INC,304-333-8305,919-655-1330,1325 LOCUST AVE,,FAIRMONT,WV,265541435,United States,Orthopaedic Surgery,207X00000X,Hospitalist; Orthopaedic Surgery,2013-01-25,2013-05-08,A,RANDAL DABBS,Owner/President,0,
